species	Gene_focal	Gene_ortho
Bos_taurus	RHAG	RHAG
Bos_taurus	RHBDD1	COL4A5
Bos_taurus	RHBDD1	ENSBTAG00000023964
Bos_taurus	RHBDD1	RHBDD1
Bos_taurus	RHBDD2	RHBDD2
Bos_taurus	RHBDD3	RHBDD3
Bos_taurus	RHEB	RHEB
Bos_taurus	RHOBTB1	RHOBTB1
Bos_taurus	RHOBTB2	ENSBTAG00000031916
Bos_taurus	RHOBTB2	RHOBTB2
Bos_taurus	RHOD	RHOD
Bos_taurus	RHOH	RHOH
Bos_taurus	RHOQ	RHOQ
Bos_taurus	RHOV	RHOV
Bos_taurus	RHPN2	RHPN2
Bos_taurus	RIBC1	RIBC1
Bos_taurus	RIBC2	RIBC2
Bos_taurus	RIC8B	RIC8B
Bos_taurus	RILP	RILP
Bos_taurus	RIMS4	RIMS4
Bos_taurus	RIN1	RIN1
Bos_taurus	RIN2	ENSBTAG00000032893
Bos_taurus	RIN2	RIN2
Bos_taurus	RIN3	RIN3
Bos_taurus	RING1	RING1
Bos_taurus	RINL	RINL
Bos_taurus	RIOK2	RIOK2
Bos_taurus	RIOX2	RIOX2
Bos_taurus	RIPK4	GRAMD1A
Bos_taurus	RIPK4	SCN1B
Bos_taurus	RIPOR3	RIPOR3
Bos_taurus	RIPPLY3	RIPPLY3
Bos_taurus	RITA1	RITA1
Bos_taurus	RLBP1	RLBP1
Bos_taurus	RMDN2	RMDN2
Bos_taurus	RMND1	RMND1
Bos_taurus	RMND5B	RMND5B
Bos_taurus	RNASEL	RNASEL
Bos_taurus	RND2	RND2
Bos_taurus	RNF10	RNF10
Bos_taurus	RNF114	RNF114
Bos_taurus	RNF126	RNF126
Bos_taurus	RNF138	MEP1B
Bos_taurus	RNF138	RNF138
Bos_taurus	RNF149	RNF149
Bos_taurus	RNF151	RNF151
Bos_taurus	RNF166	RNF166
Bos_taurus	RNF168	RNF168
Bos_taurus	RNF170	RNF170
Bos_taurus	RNF183	RNF183
Bos_taurus	RNF185	RNF185
Bos_taurus	RNF2	RNF2
Bos_taurus	RNF20	RNF20
Bos_taurus	RNF212	ENSBTAG00000002247
Bos_taurus	RNF215	RNF215
Bos_taurus	RNF222	RNF222
Bos_taurus	RNF225	ZNF584
Bos_taurus	RNF25	RNF25
Bos_taurus	RNF26	RNF26
Bos_taurus	RNF32	RNF32
Bos_taurus	RNF38	RNF38
Bos_taurus	RNF43	RNF43
Bos_taurus	RNF44	RNF44
Bos_taurus	RNF8	RNF8
Bos_taurus	RNLS	LIPJ
Bos_taurus	RNLS	LIPK
Bos_taurus	RNPS1	ABCA3
Bos_taurus	RNPS1	RNPS1
Bos_taurus	ROBO3	ROBO3
Bos_taurus	ROM1	ROM1
Bos_taurus	ROMO1	ROMO1
Bos_taurus	ROPN1	ROPN1
Bos_taurus	RORB	RORB
Bos_taurus	RP1	ENSBTAG00000048007
Bos_taurus	RP1	PINX1
Bos_taurus	RP2	RP2
Bos_taurus	RPA1	RPA1
Bos_taurus	RPE	RPE
Bos_taurus	RPGRIP1L	RPGRIP1L
Bos_taurus	RPL10	RPL10
Bos_taurus	RPL10A	RPL10A
Bos_taurus	RPL13	RPL13
Bos_taurus	RPL13A	RPL13A
Bos_taurus	RPL18	RPL18
Bos_taurus	RPL19	ARL5C
Bos_taurus	RPL19	RPL19
Bos_taurus	RPL23	RPL23
Bos_taurus	RPL23A	RPL23A
Bos_taurus	RPL26L1	RPL26L1
Bos_taurus	RPL27	RPL27
Bos_taurus	RPL27A	BCAS2
Bos_taurus	RPL3	RPL3
Bos_taurus	RPL35	RPL35
Bos_taurus	RPL37A	RPL37A
Bos_taurus	RPL4	RPL4
Bos_taurus	RPL7A	RPL7A
Bos_taurus	RPL9	RPL9
Bos_taurus	RPLP1	RPLP1
Bos_taurus	RPP25L	RPP25L
Bos_taurus	RPP30	RPP30
Bos_taurus	RPRD1B	RPRD1B
Bos_taurus	RPS11	RPS11
Bos_taurus	RPS14	RPS14
Bos_taurus	RPS15	RPS15
Bos_taurus	RPS16	RPS16
Bos_taurus	RPS18	RPS18
Bos_taurus	RPS19BP1	RPS19BP1
Bos_taurus	RPS2	RPS2
Bos_taurus	RPS20	RPS20
Bos_taurus	RPS24	RPS24
Bos_taurus	RPS25	RPS25
Bos_taurus	RPS26	ENSBTAG00000005239
Bos_taurus	RPS26	ENSBTAG00000047490
Bos_taurus	RPS26	GRB7
Bos_taurus	RPS26	MIEN1
Bos_taurus	RPS27A	RPS27A
Bos_taurus	RPS28	RPS28
Bos_taurus	RPS29	ENSBTAG00000032894
Bos_taurus	RPS29	ENSBTAG00000047222
Bos_taurus	RPS3	RPS3
Bos_taurus	RPS6KA4	RPS6KA4
Bos_taurus	RPS6KB2	RPS6KB2
Bos_taurus	RPS6KL1	RPS6KL1
Bos_taurus	RPSA	ENSBTAG00000009760
Bos_taurus	RPSA	RPSA
Bos_taurus	RPTOR	RPTOR
Bos_taurus	RPUSD1	RPUSD1
Bos_taurus	RPUSD4	FAM118B
Bos_taurus	RPUSD4	RPUSD4
Bos_taurus	RRAD	RRAD
Bos_taurus	RRAS	RRAS
Bos_taurus	RRBP1	ENSBTAG00000015438
Bos_taurus	RRP1	RRP1
Bos_taurus	RRP9	RRP9
Bos_taurus	RRS1	ENSBTAG00000040021
Bos_taurus	RRS1	RRS1
Bos_taurus	RSBN1	RSBN1L
Bos_taurus	RSBN1	TMEM60
Bos_taurus	RSL1D1	BCAR4
Bos_taurus	RSL1D1	RSL1D1
Bos_taurus	RSPH1	RSPH1
Bos_taurus	RSPH10B	RSPH10B
Bos_taurus	RSPH3	FDX1
Bos_taurus	RSPH9	RSPH9
Bos_taurus	RSPRY1	RSPRY1
Bos_taurus	RSU1	RSU1
Bos_taurus	RTF1	RTF1
Bos_taurus	RTKN	RTKN
Bos_taurus	RTKN2	RTKN2
Bos_taurus	RTL8B	ENSBTAG00000038228
Bos_taurus	RTN1	ENSBTAG00000040564
Bos_taurus	RTN1	RTN1
Bos_taurus	RTN2	RTN2
Bos_taurus	RTN3	ENSBTAG00000045971
Bos_taurus	RTN3	RTN3
Bos_taurus	RTN4	RTN4
Bos_taurus	RTN4RL1	RTN4RL1
Bos_taurus	RTRAF	LYST
Bos_taurus	RTRAF	RTRAF
Bos_taurus	RTTN	RTTN
Bos_taurus	RUBCNL	RUBCNL
Bos_taurus	RUFY2	RUFY2
Bos_taurus	RUFY3	RUFY3
Bos_taurus	RUFY4	RUFY4
Bos_taurus	RUNDC3A	RUNDC3A
Bos_taurus	RUNX2	RUNX2
Bos_taurus	RUVBL2	RUVBL2
Bos_taurus	RWDD2A	RWDD2A
Bos_taurus	RWDD4	RWDD4
Bos_taurus	RYR1	PYGM
Bos_taurus	RYR1	RYR1
Bos_taurus	RYR1	SF1
Bos_taurus	S100A16	S100A16
Bos_taurus	S100A6	S100A5
Bos_taurus	S100A7	S100A5
Bos_taurus	S100Z	S100Z
Bos_taurus	S1PR5	S1PR5
Bos_taurus	SAC3D1	SAC3D1
Bos_taurus	SAFB	C19orf70
Bos_taurus	SAFB	HSD11B1L
Bos_taurus	SAG	SAG
Bos_taurus	SALL4	ENSBTAG00000030564
Bos_taurus	SALL4	SALL4
Bos_taurus	SAMD15	SAMD15
Bos_taurus	SAMD3	SAMD3
Bos_taurus	SAMD4A	SAMD4A
Bos_taurus	SAMD4B	SAMD4B
Bos_taurus	SAMD5	ENSBTAG00000039444
Bos_taurus	SAMD5	ENSBTAG00000047224
Bos_taurus	SAMD8	SAMD8
Bos_taurus	SAMM50	EFCAB6
Bos_taurus	SAMM50	SULT4A1
Bos_taurus	SAP30	SAP30
Bos_taurus	SAR1A	SAR1A
Bos_taurus	SAR1B	SAR1B
Bos_taurus	SARDH	SARDH
Bos_taurus	SART1	SART1
Bos_taurus	SATB2	SATB2
Bos_taurus	SAV1	SAV1
Bos_taurus	SAYSD1	SAYSD1
Bos_taurus	SBF1	SBF1
Bos_taurus	SC5D	SC5D
Bos_taurus	SCAF1	SCAF1
Bos_taurus	SCAF8	SCAF8
Bos_taurus	SCAI	SCAI
Bos_taurus	SCAMP1	SCAMP1
Bos_taurus	SCARF1	SCARF1
Bos_taurus	SCD	ENSBTAG00000047957
Bos_taurus	SCD	FAM13B
Bos_taurus	SCD	SCD
Bos_taurus	SCD5	SCD5
Bos_taurus	SCEL	SCEL
Bos_taurus	SCFD1	SCFD1
Bos_taurus	SCG2	SCG2
Bos_taurus	SCGB1A1	SCGB1A1
Bos_taurus	SCGB3A2	SCGB3A2
Bos_taurus	SCN1B	SCN1B
Bos_taurus	SCN2B	SCN2B
Bos_taurus	SCN5A	SCN5A
Bos_taurus	SCO1	SCO1
Bos_taurus	SCP2D1	ENSBTAG00000012276
Bos_taurus	SCP2D1	SCP2D1
Bos_taurus	SCPEP1	ENSBTAG00000046559
Bos_taurus	SCPEP1	SCPEP1
Bos_taurus	SCRG1	SCRG1
Bos_taurus	SCTR	SCTR
Bos_taurus	SCYL1	SCYL1
Bos_taurus	SCYL3	C1orf112
Bos_taurus	SCYL3	SCYL3
Bos_taurus	SDAD1	SDAD1
Bos_taurus	SDC4	SDC4
Bos_taurus	SDCBP	SDCBP
Bos_taurus	SDCCAG3	SDCCAG3
Bos_taurus	SDE2	SDE2
Bos_taurus	SDF2	SDF2
Bos_taurus	SDHAF1	SDHAF1
Bos_taurus	SDHAF4	ENSBTAG00000035076
Bos_taurus	SDHAF4	SDHAF4
Bos_taurus	SDR16C5	SDR16C5
Bos_taurus	SDR16C5	SDR16C6
Bos_taurus	SDR42E1	ENSBTAG00000048177
Bos_taurus	SDR42E1	SDR42E1
Bos_taurus	SDR42E2	SDR42E2
Bos_taurus	SEC11A	SEC11A
Bos_taurus	SEC11C	ENSBTAG00000022829
Bos_taurus	SEC11C	SEC11C
Bos_taurus	SEC13	SEC13
Bos_taurus	SEC14L5	SEC14L5
Bos_taurus	SEC14L6	ENSBTAG00000037993
Bos_taurus	SEC16A	SF3A3
Bos_taurus	SEC22A	SEC22A
Bos_taurus	SEC23A	ENSBTAG00000048042
Bos_taurus	SEC23A	SEC23A
Bos_taurus	SEC23IP	SEC23IP
Bos_taurus	SEC24A	SEC24A
Bos_taurus	SEC31A	SEC31A
Bos_taurus	SEC61B	ENSBTAG00000019143
Bos_taurus	SEC61B	SEC61B
Bos_taurus	SEH1L	SEH1L
Bos_taurus	SEL1L	ENSBTAG00000018039
Bos_taurus	SEL1L	SEL1L
Bos_taurus	SEL1L3	SEL1L3
Bos_taurus	SELENOM	SELENOM
Bos_taurus	SEMA4B	SEMA4B
Bos_taurus	SEMA5B	SEMA5B
Bos_taurus	SENP5	SENP5
Bos_taurus	SENP6	ENSBTAG00000032382
Bos_taurus	SENP6	SENP6
Bos_taurus	SENP7	ENSBTAG00000018731
Bos_taurus	SENP7	SENP7
Bos_taurus	SENP8	ENSBTAG00000033344
Bos_taurus	SEPHS1	SEPHS1
Bos_taurus	SEPHS2	SEPHS2
Bos_taurus	SEPT11	SEPT11
Bos_taurus	SEPT2	SEPT2
Bos_taurus	SEPT3	SEPT3
Bos_taurus	SEPT4	SEPT4
Bos_taurus	SERAC1	SERAC1
Bos_taurus	SERINC3	SERINC3
Bos_taurus	SERPINA10	SERPINA10
Bos_taurus	SERPINA10	SERPINA6
Bos_taurus	SERPINB5	SERPINB12
Bos_taurus	SERPINB5	SERPINB5
Bos_taurus	SERPINB8	CDH7
Bos_taurus	SERPINE2	SERPINE2
Bos_taurus	SERPINE3	SERPINE3
Bos_taurus	SERPINF2	SERPINF2
Bos_taurus	SERPINH1	SERPINH1
Bos_taurus	SERTAD2	ENSBTAG00000046117
Bos_taurus	SERTAD2	SERTAD2
Bos_taurus	SERTAD3	SERTAD3
Bos_taurus	SERTM2	ENSBTAG00000004586
Bos_taurus	SET	SET
Bos_taurus	SETD3	SETD3
Bos_taurus	SETD4	CBR1
Bos_taurus	SETD4	SETD4
Bos_taurus	SETD6	SETD6
Bos_taurus	SETDB2	SETDB2
Bos_taurus	SETX	SETX
Bos_taurus	SEZ6L	SEZ6L
Bos_taurus	SF1	SF1
Bos_taurus	SF3A2	SF3A2
Bos_taurus	SF3B1	ENSBTAG00000012171
Bos_taurus	SF3B1	SF3B1
Bos_taurus	SF3B2	SF3B2
Bos_taurus	SF3B5	SF3B5
Bos_taurus	SFI1	SFI1
Bos_taurus	SFR1	SFR1
Bos_taurus	SFRP1	SFRP1
Bos_taurus	SFRP5	SFRP5
Bos_taurus	SFTPC	SFTPC
Bos_taurus	SFXN2	SFXN2
Bos_taurus	SFXN3	SFXN3
Bos_taurus	SFXN4	SFXN4
Bos_taurus	SGCB	SGCB
Bos_taurus	SGCE	SGCE
Bos_taurus	SGK1	ENSBTAG00000026543
Bos_taurus	SGK1	SGK1
Bos_taurus	SGK494	ENSBTAG00000011984
Bos_taurus	SGO1	DHX58
Bos_taurus	SGO2	AOX1
Bos_taurus	SGO2	SGO2
Bos_taurus	SGPL1	SGPL1
Bos_taurus	SGPP1	SGPP1
Bos_taurus	SGSM1	SGSM1
Bos_taurus	SGSM2	SGSM2
Bos_taurus	SH2B3	SH2B3
Bos_taurus	SH2D3C	SH2D3C
Bos_taurus	SH2D4B	SH2D4B
Bos_taurus	SH2D7	SH2D7
Bos_taurus	SH3BGR	SH3BGR
Bos_taurus	SH3BP4	SH3BP4
Bos_taurus	SH3BP5	ENSBTAG00000030592
Bos_taurus	SH3BP5	SH3BP5
Bos_taurus	SH3GLB2	SH3GLB2
Bos_taurus	SH3KBP1	ENSBTAG00000046168
Bos_taurus	SH3KBP1	MAP7
Bos_taurus	SH3PXD2A	ASMTL
Bos_taurus	SH3PXD2A	SH3PXD2A
Bos_taurus	SH3RF1	SH3RF1
Bos_taurus	SH3RF2	SH3RF2
Bos_taurus	SH3TC2	SH3TC2
Bos_taurus	SHANK1	SHANK1
Bos_taurus	SHANK3	SHANK3
Bos_taurus	SHB	SHB
Bos_taurus	SHC2	SHC2
Bos_taurus	SHCBP1L	SHCBP1L
Bos_taurus	SHH	SHH
Bos_taurus	SHISA3	SHISA3
Bos_taurus	SHISA4	SHISA4
Bos_taurus	SHISA9	ENSBTAG00000032643
Bos_taurus	SHISA9	SHISA9
Bos_taurus	SHKBP1	SHKBP1
Bos_taurus	SHMT2	ENSBTAG00000038527
Bos_taurus	SHMT2	ENSBTAG00000046275
Bos_taurus	SHPRH	SHPRH
Bos_taurus	SHROOM3	SHROOM3
Bos_taurus	SHROOM4	ENSBTAG00000048163
Bos_taurus	SHROOM4	SHROOM4
Bos_taurus	SIAE	SIAE
Bos_taurus	SIDT1	SIDT1
Bos_taurus	SIDT2	SIDT2
Bos_taurus	SIGLEC11	ENSBTAG00000016997
Bos_taurus	SIGLEC15	SIGLEC15
Bos_taurus	SIGLEC9	ENSBTAG00000004611
Bos_taurus	SIGMAR1	SIGMAR1
Bos_taurus	SIK2	SIK2
Bos_taurus	SIK3	SIK3
Bos_taurus	SIPA1	SIPA1
Bos_taurus	SIPA1L3	SIPA1L3
Bos_taurus	SIRT1	SIRT1
Bos_taurus	SIRT2	SIRT2
Bos_taurus	SIT1	SIT1
Bos_taurus	SIVA1	C16H1orf100
Bos_taurus	SIVA1	SIVA1
Bos_taurus	SIVA1	ZBTB18
Bos_taurus	SKA1	SKA1
Bos_taurus	SKOR1	SKOR1
Bos_taurus	SKOR1	ZBTB7A
Bos_taurus	SLAIN1	SLAIN1
Bos_taurus	SLAIN2	SLAIN2
Bos_taurus	SLAMF1	SLAMF1
Bos_taurus	SLC10A1	SLC10A1
Bos_taurus	SLC10A3	SLC10A3
Bos_taurus	SLC10A4	SLC10A4
Bos_taurus	SLC11A1	SLC11A1
Bos_taurus	SLC12A3	SLC12A3
Bos_taurus	SLC12A4	SLC12A4
Bos_taurus	SLC12A5	SLC12A5
Bos_taurus	SLC12A8	SLC12A8
Bos_taurus	SLC13A1	SLC13A1
Bos_taurus	SLC13A3	SLC13A3
Bos_taurus	SLC13A4	SLC13A4
Bos_taurus	SLC15A1	SLC15A1
Bos_taurus	SLC15A2	ENSBTAG00000001442
Bos_taurus	SLC15A2	SLC15A2
Bos_taurus	SLC16A11	CLEC10A
Bos_taurus	SLC16A12	SLC16A12
Bos_taurus	SLC16A2	MELK
Bos_taurus	SLC16A2	PAX5
Bos_taurus	SLC16A2	RASGEF1C
Bos_taurus	SLC16A8	SLC16A8
Bos_taurus	SLC17A4	SLC17A4
Bos_taurus	SLC17A4	TRIM38
Bos_taurus	SLC17A5	SLC17A5
Bos_taurus	SLC17A8	SLC17A8
Bos_taurus	SLC18A1	SLC18A1
Bos_taurus	SLC18A2	SLC18A2
Bos_taurus	SLC18B1	SLC18B1
Bos_taurus	SLC19A1	SLC19A1
Bos_taurus	SLC19A2	SLC19A2
Bos_taurus	SLC1A2	SLC1A2
Bos_taurus	SLC1A4	ENSBTAG00000046117
Bos_taurus	SLC1A4	SLC1A4
Bos_taurus	SLC1A5	SLC1A5
Bos_taurus	SLC20A2	SLC20A2
Bos_taurus	SLC22A1	SLC22A1
Bos_taurus	SLC22A11	SLC22A11
Bos_taurus	SLC22A13	PLG
Bos_taurus	SLC22A13	SLC22A13
Bos_taurus	SLC22A13	SLC22A3
Bos_taurus	SLC22A6	ENSBTAG00000047110
Bos_taurus	SLC22A6	SLC22A6
Bos_taurus	SLC22A7	SLC22A7
Bos_taurus	SLC23A1	SLC23A1
Bos_taurus	SLC24A1	SLC24A1
Bos_taurus	SLC24A3	ENSBTAG00000032893
Bos_taurus	SLC24A3	SLC24A3
Bos_taurus	SLC24A4	SLC24A4
Bos_taurus	SLC25A14	SLC25A14
Bos_taurus	SLC25A16	SLC25A16
Bos_taurus	SLC25A17	SLC25A17
Bos_taurus	SLC25A25	SLC25A25
Bos_taurus	SLC25A27	SLC25A27
Bos_taurus	SLC25A28	SLC25A37
Bos_taurus	SLC25A3	SLC25A3
Bos_taurus	SLC25A30	SLC25A30
Bos_taurus	SLC25A37	SLC25A37
Bos_taurus	SLC25A39	SLC25A39
Bos_taurus	SLC25A4	SLC25A4
Bos_taurus	SLC25A45	SLC25A45
Bos_taurus	SLC25A48	SLC25A48
Bos_taurus	SLC25A51	SLC25A51
Bos_taurus	SLC26A3	SLC26A3
Bos_taurus	SLC26A4	SLC26A4
Bos_taurus	SLC26A5	SLC26A5
Bos_taurus	SLC26A8	SLC26A8
Bos_taurus	SLC27A4	SLC27A4
Bos_taurus	SLC29A2	SLC29A2
Bos_taurus	SLC2A10	SLC2A10
Bos_taurus	SLC2A12	SLC2A12
Bos_taurus	SLC2A4	SLC2A4
Bos_taurus	SLC2A6	SLC2A6
Bos_taurus	SLC30A6	SLC30A6
Bos_taurus	SLC31A1	SLC31A1
Bos_taurus	SLC34A1	SLC34A1
Bos_taurus	SLC34A2	SLC34A2
Bos_taurus	SLC35A2	SLC35A2
Bos_taurus	SLC35A4	ENSBTAG00000003987
Bos_taurus	SLC35A4	SLC35A4
Bos_taurus	SLC35A5	SLC35A5
Bos_taurus	SLC35B2	SLC35B2
Bos_taurus	SLC35B4	SLC35B4
Bos_taurus	SLC35C1	SLC35C1
Bos_taurus	SLC35C2	SLC35C2
Bos_taurus	SLC35D3	IL20RA
Bos_taurus	SLC35D3	SLC35D3
Bos_taurus	SLC35E4	SLC35E4
Bos_taurus	SLC35F4	SLC35F4
Bos_taurus	SLC35G1	SLC35G1
Bos_taurus	SLC36A1	FAT2
Bos_taurus	SLC36A3	SLC36A3
Bos_taurus	SLC37A1	SLC37A1
Bos_taurus	SLC37A2	SLC37A2
Bos_taurus	SLC37A4	SLC37A4
Bos_taurus	SLC38A8	SLC38A8
Bos_taurus	SLC39A12	SLC39A12
Bos_taurus	SLC39A13	SLC39A13
Bos_taurus	SLC39A14	SLC39A14
Bos_taurus	SLC39A7	SLC39A7
Bos_taurus	SLC39A9	SLC39A9
Bos_taurus	SLC3A1	SLC3A1
Bos_taurus	SLC3A2	SLC3A2
Bos_taurus	SLC41A1	SLC41A1
Bos_taurus	SLC43A2	SLC43A2
Bos_taurus	SLC44A1	SLC44A1
Bos_taurus	SLC44A2	SLC44A2
Bos_taurus	SLC45A3	SLC45A3
Bos_taurus	SLC4A1	SLC4A1
Bos_taurus	SLC4A2	SLC4A2
Bos_taurus	SLC4A3	SLC4A3
Bos_taurus	SLC4A4	SLC4A4
Bos_taurus	SLC4A7	ENSBTAG00000030494
Bos_taurus	SLC51B	SLC51B
Bos_taurus	SLC5A12	SLC5A12
Bos_taurus	SLC5A2	SLC5A2
Bos_taurus	SLC5A8	ENSBTAG00000047741
Bos_taurus	SLC5A8	SLC5A8
Bos_taurus	SLC6A11	SLC6A11
Bos_taurus	SLC6A12	SLC6A12
Bos_taurus	SLC6A15	SLC6A15
Bos_taurus	SLC6A4	SLC6A4
Bos_taurus	SLC6A8	SLC6A8
Bos_taurus	SLC7A5	SLC7A5
Bos_taurus	SLC7A6	SLC7A6
Bos_taurus	SLC7A9	SLC7A9
Bos_taurus	SLC8A2	SLC8A2
Bos_taurus	SLC8A3	SLC8A3
Bos_taurus	SLC9A3R2	SLC9A3R2
Bos_taurus	SLC9A4	SLC9A4
Bos_taurus	SLC9A5	SLC9A5
Bos_taurus	SLC9A8	SLC9A8
Bos_taurus	SLC9C1	SLC9C1
Bos_taurus	SLCO2B1	SLCO2B1
Bos_taurus	SLCO4C1	SLCO4C1
Bos_taurus	SLF1	SLF1
Bos_taurus	SLITRK1	SLITRK1
Bos_taurus	SLITRK5	GPC5
Bos_taurus	SLITRK5	HTATSF1
Bos_taurus	SLK	SLK
Bos_taurus	SLU7	SLU7
Bos_taurus	SLX4	SLX4
Bos_taurus	SMAD3	SMAD3
Bos_taurus	SMAD6	SMAD6
Bos_taurus	SMAP1	ENSBTAG00000035076
Bos_taurus	SMAP1	SMAP1
Bos_taurus	SMARCA1	SMARCA1
Bos_taurus	SMARCA4	ENSBTAG00000032364
Bos_taurus	SMARCA4	SMARCA4
Bos_taurus	SMARCAL1	SHOX
Bos_taurus	SMARCAL1	SMARCAL1
Bos_taurus	SMARCB1	SMARCB1
Bos_taurus	SMARCD3	SMARCD3
Bos_taurus	SMC1A	SMC1A
Bos_taurus	SMC1B	SMC1B
Bos_taurus	SMC2	ENSBTAG00000047350
Bos_taurus	SMC2	SMC2
Bos_taurus	SMC3	SMC3
Bos_taurus	SMC5	SMC5
Bos_taurus	SMCHD1	SMCHD1
Bos_taurus	SMCO1	SMCO1
Bos_taurus	SMDT1	SMDT1
Bos_taurus	SMG7	SMG7
Bos_taurus	SMG9	SMG9
Bos_taurus	SMIM10	ENSBTAG00000038228
Bos_taurus	SMIM10	SMIM10
Bos_taurus	SMIM10L1	T2R12
Bos_taurus	SMIM10L1	T2R65A
Bos_taurus	SMIM11A	ENSBTAG00000026259
Bos_taurus	SMIM11A	SMIM11A
Bos_taurus	SMIM14	SMIM14
Bos_taurus	SMIM19	SMIM19
Bos_taurus	SMIM20	SMIM20
Bos_taurus	SMIM23	SMIM23
Bos_taurus	SMIM33	SMIM33
Bos_taurus	SMNDC1	SMNDC1
Bos_taurus	SMO	SMO
Bos_taurus	SMOC1	SMOC1
Bos_taurus	SMOX	IL12B
Bos_taurus	SMOX	UBLCP1
Bos_taurus	SMTNL1	SMTNL1
Bos_taurus	SMU1	SMU1
Bos_taurus	SMYD4	SMYD4
Bos_taurus	SNAI1	SNAI1
Bos_taurus	SNAI2	SNAI2
Bos_taurus	SNAI3	SNAI3
Bos_taurus	SNAP23	SNAP23
Bos_taurus	SNAP29	SNAP29
Bos_taurus	SNAPC4	SNAPC4
Bos_taurus	SNAPC5	SNAPC5
Bos_taurus	SNCB	SNCB
Bos_taurus	SND1	SND1
Bos_taurus	SNED1	SNED1
Bos_taurus	SNN	SNN
Bos_taurus	SNORC	SNORC
Bos_taurus	SNPH	SNPH
Bos_taurus	SNRNP200	SNRNP200
Bos_taurus	SNRNP25	SNRNP25
Bos_taurus	SNRNP27	SNRNP27
Bos_taurus	SNRNP70	SNRNP70
Bos_taurus	SNRPA	SNRPA
Bos_taurus	SNRPC	SNRPC
Bos_taurus	SNRPD2	SNRPD2
Bos_taurus	SNX25	SNX25
Bos_taurus	SNX30	SNX30
Bos_taurus	SNX4	SNX4
Bos_taurus	SNX9	SNX9
Bos_taurus	SOAT1	SOAT1
Bos_taurus	SOCS4	SOCS4
Bos_taurus	SOD3	SOD3
Bos_taurus	SOHLH1	ENSBTAG00000006558
Bos_taurus	SORBS1	SORBS1
Bos_taurus	SORBS2	ENSBTAG00000047857
Bos_taurus	SORBS2	SORBS2
Bos_taurus	SORBS3	SORBS3
Bos_taurus	SOS1	SOS1
Bos_taurus	SOS2	SOS2
Bos_taurus	SOSTDC1	SOSTDC1
Bos_taurus	SOWAHB	SOWAHB
Bos_taurus	SOX8	SOX8
Bos_taurus	SP4	ENSBTAG00000045673
Bos_taurus	SP6	CIR1
Bos_taurus	SP8	ENSBTAG00000045673
Bos_taurus	SP8	SP8
Bos_taurus	SPACA3	SPACA3
Bos_taurus	SPACA6	SPACA6
Bos_taurus	SPACA9	SPACA9
Bos_taurus	SPAG16	ENSBTAG00000018549
Bos_taurus	SPAG16	ENSBTAG00000048219
Bos_taurus	SPAG16	SPATA48
Bos_taurus	SPAG16	ZPBP
Bos_taurus	SPAG4	CPNE1
Bos_taurus	SPAG4	SPAG4
Bos_taurus	SPAG5	SPAG5
Bos_taurus	SPAG8	SPAG8
Bos_taurus	SPARC	SPARC
Bos_taurus	SPARCL1	SPARCL1
Bos_taurus	SPAST	SPAST
Bos_taurus	SPATA18	SPATA18
Bos_taurus	SPATA2	SPATA2
Bos_taurus	SPATA24	SPATA24
Bos_taurus	SPATA25	SPATA25
Bos_taurus	SPATA2L	SPATA2L
Bos_taurus	SPATA3	SPATA3
Bos_taurus	SPATA32	ENSBTAG00000007083
Bos_taurus	SPATA32	ENSBTAG00000024975
Bos_taurus	SPATA4	SPATA4
Bos_taurus	SPATA7	CENPF
Bos_taurus	SPATA7	SPATA7
Bos_taurus	SPATC1L	SPATC1L
Bos_taurus	SPATS1	MRPL14
Bos_taurus	SPATS1	TMEM63B
Bos_taurus	SPATS2L	ENSBTAG00000024003
Bos_taurus	SPATS2L	SPATS2L
Bos_taurus	SPC24	SPC24
Bos_taurus	SPCS3	PIGA
Bos_taurus	SPCS3	SPCS3
Bos_taurus	SPDEF	SPDEF
Bos_taurus	SPESP1	SPESP1
Bos_taurus	SPG11	SPG11
Bos_taurus	SPHK2	SPHK2
Bos_taurus	SPHKAP	SPHKAP
Bos_taurus	SPI1	SPI1
Bos_taurus	SPIC	ENSBTAG00000008020
Bos_taurus	SPIC	SPIC
Bos_taurus	SPICE1	SPICE1
Bos_taurus	SPINDOC	SPINDOC
Bos_taurus	SPINK1	ENSBTAG00000047835
Bos_taurus	SPINK1	SPINK1
Bos_taurus	SPINK4	SPINK4
Bos_taurus	SPINT1	SPINT1
Bos_taurus	SPINT4	SPINT4
Bos_taurus	SPIRE2	SPIRE2
Bos_taurus	SPNS3	SPNS3
Bos_taurus	SPO11	SPO11
Bos_taurus	SPOCK1	SPOCK1
Bos_taurus	SPOCK2	SPOCK2
Bos_taurus	SPOUT1	CCBL1
Bos_taurus	SPOUT1	SPOUT1
Bos_taurus	SPPL2C	SPPL2C
Bos_taurus	SPPL3	SPPL3
Bos_taurus	SPRED1	SPRED1
Bos_taurus	SPRED3	SPRED3
Bos_taurus	SPRY2	ENSBTAG00000032727
Bos_taurus	SPRY2	SPRY2
Bos_taurus	SPRYD3	IGFBP3
Bos_taurus	SPRYD7	SPRYD7
Bos_taurus	SPSB3	SPSB3
Bos_taurus	SPTAN1	SPTAN1
Bos_taurus	SPTBN1	SPTBN1
Bos_taurus	SPTBN2	SPTBN2
