"Gene_focal","Gene_ortho","species","Common Pfam match or OrthoDB group","value focal","value target","property","dataset"
"KRTAP23-1","Krtap13-1","Rattus_norvegicus",TRUE,0,0,"TM pct","human"
"KRTAP23-1","LOC100363136","Rattus_norvegicus",TRUE,0,0,"TM pct","human"
"L1TD1","ENSGALG00000038993","Gallus_gallus",FALSE,0,0,"TM pct","human"
"LOR","ENSGGOG00000028143","Gorilla_gorilla",FALSE,0,0,"TM pct","human"
"MAGEA4","ATP10A","Meleagris_gallopavo",FALSE,0,13.725,"TM pct","human"
"MAGEA4","ATP10A","Taeniopygia_guttata",FALSE,0,13.896,"TM pct","human"
"MAGEA4","ENSMGAG00000005194","Meleagris_gallopavo",FALSE,0,15,"TM pct","human"
"MAGEA4","ENSTGUG00000006374","Taeniopygia_guttata",FALSE,0,18.033,"TM pct","human"
"MAGEA4","ENSTGUG00000006422","Taeniopygia_guttata",FALSE,0,0,"TM pct","human"
"MAGEA4","GABRA3","Meleagris_gallopavo",FALSE,0,22.899,"TM pct","human"
"MAGEA4","UBE3A","Meleagris_gallopavo",FALSE,0,0,"TM pct","human"
"MAGEA4","UBE3A","Taeniopygia_guttata",FALSE,0,0,"TM pct","human"
"MT1HL1","CABZ01088982.1","Danio_rerio",FALSE,0,0,"TM pct","human"
"MTRNR2L12","ENSCAFG00000023663","Canis_familiaris",FALSE,0,8.403,"TM pct","human"
"MTRNR2L12","ENSGALG00000040949","Gallus_gallus",FALSE,0,0,"TM pct","human"
"MTRNR2L12","ENSMGAG00000014414","Meleagris_gallopavo",FALSE,0,19.469,"TM pct","human"
"MTRNR2L12","ENSMGAG00000014415","Meleagris_gallopavo",FALSE,0,0,"TM pct","human"
"MTRNR2L13","ENSCAFG00000012283","Canis_familiaris",FALSE,0,0,"TM pct","human"
"NAT14","aplp2","Lepisosteus_oculatus",FALSE,10.628,3.047,"TM pct","human"
"NAT14","ENSACAG00000029066","Anolis_carolinensis",FALSE,10.628,0,"TM pct","human"
"NAT14","NFRKB","Meleagris_gallopavo",FALSE,10.628,0,"TM pct","human"
"NAT14","NFRKB","Taeniopygia_guttata",FALSE,10.628,0,"TM pct","human"
"NAT14","RIPK4","Gallus_gallus",FALSE,10.628,0,"TM pct","human"
"NAT14","RIPK4","Taeniopygia_guttata",FALSE,10.628,0,"TM pct","human"
"NAT14","SST","Gallus_gallus",FALSE,12.644,0,"TM pct","human"
"NAT14","SST","Meleagris_gallopavo",FALSE,0,0,"TM pct","human"
"NUDT16","ENSMGAG00000011441","Meleagris_gallopavo",FALSE,0,0,"TM pct","human"
"ODF3L2","ENSMGAG00000002676","Meleagris_gallopavo",FALSE,0,49.696,"TM pct","human"
"POM121L12","ENSMGAG00000015426","Meleagris_gallopavo",FALSE,0,0,"TM pct","human"
"PRM1","RMI2","Gorilla_gorilla",FALSE,0,0,"TM pct","human"
"PTH","ENSLACG00000006640","Latimeria_chalumnae",FALSE,0,2.387,"TM pct","human"
"PXT1","zgc:194242","Latimeria_chalumnae",FALSE,0,0,"TM pct","human"
"QRFP","FAM20B","Anolis_carolinensis",FALSE,11.679,0,"TM pct","human"
"RRS1","ENSACAG00000016673","Anolis_carolinensis",FALSE,0,0,"TM pct","human"
"SNAPC5","ENSMGAG00000017426","Meleagris_gallopavo",TRUE,0,0,"TM pct","human"
"SNAPC5","ENSTGUG00000009402","Taeniopygia_guttata",TRUE,0,0,"TM pct","human"
"SSMEM1","CPA5","Anolis_carolinensis",FALSE,7.755,0,"TM pct","human"
"SSMEM1","ENSACAG00000025595","Anolis_carolinensis",FALSE,7.755,0,"TM pct","human"
"SUPT16H","aktip","Lepisosteus_oculatus",FALSE,0,0,"TM pct","human"
"SUPT16H","AKTIP","Meleagris_gallopavo",FALSE,0,0,"TM pct","human"
"SUPT16H","rbl2","Lepisosteus_oculatus",FALSE,0,0,"TM pct","human"
"SUPT16H","RBL2","Meleagris_gallopavo",FALSE,0,0,"TM pct","human"
"TAC3","CRHR2","Gallus_gallus",FALSE,0,34.383,"TM pct","human"
"TAC3","CRHR2","Meleagris_gallopavo",FALSE,0,34.383,"TM pct","human"
"TAC3","ENSGALG00000029857","Gallus_gallus",FALSE,0,8.56,"TM pct","human"
"TAF10","ENSTGUG00000000602","Taeniopygia_guttata",FALSE,0,0,"TM pct","human"
"TEX29","ENSACAG00000029361","Anolis_carolinensis",FALSE,14.474,0,"TM pct","human"
"TEX37","ENSACAG00000001230","Anolis_carolinensis",FALSE,0,0,"TM pct","human"
"TEX37","ENSACAG00000008364","Anolis_carolinensis",FALSE,0,49.684,"TM pct","human"
"TEX37","ENSMGAG00000013186","Meleagris_gallopavo",FALSE,0,48.328,"TM pct","human"
"TEX37","ENSTGUG00000010868","Taeniopygia_guttata",FALSE,0,56.294,"TM pct","human"
"TEX43","ENSLACG00000002786","Latimeria_chalumnae",FALSE,0,0,"TM pct","human"
"TEX43","ENSLACG00000003195","Latimeria_chalumnae",FALSE,0,13.889,"TM pct","human"
"TMCO2","si:dkey-148f10.4","Danio_rerio",FALSE,9.836,0,"TM pct","human"
"TMCO2","si:dkey-148f10.4","Latimeria_chalumnae",FALSE,9.836,0,"TM pct","human"
"UTF1","ENSACAG00000024721","Anolis_carolinensis",FALSE,0,0,"TM pct","human"
"UTS2","si:dkey-264d12.1","Danio_rerio",FALSE,0,0,"TM pct","human"
"UTS2","uts2b","Danio_rerio",TRUE,0,0,"TM pct","human"
"IL7","ENSMGAG00000011608","Meleagris_gallopavo",TRUE,0,0,"TM pct","human"
"IL7","ENSTGUG00000011619","Taeniopygia_guttata",TRUE,0,0,"TM pct","human"
"MT-ATP8","ATP8","Anolis_carolinensis",TRUE,26.087,0,"TM pct","human"
"MT-ATP8","ATP8","Latimeria_chalumnae",TRUE,26.087,0,"TM pct","human"
"MT-ATP8","ATP8","Lepisosteus_oculatus",TRUE,26.087,0,"TM pct","human"
"MT-ATP8","ATP8","Meleagris_gallopavo",TRUE,26.087,0,"TM pct","human"
"MT-ATP8","ATP8","Taeniopygia_guttata",TRUE,26.087,0,"TM pct","human"
"AC008758.6","si:dkey-7i4.7","Danio_rerio",FALSE,44,8,"Helix pct","human"
"ACD","ENSLACG00000012327","Latimeria_chalumnae",FALSE,14,23,"Helix pct","human"
"AL117339.5","si:dkey-7i4.7","Danio_rerio",FALSE,11,8,"Helix pct","human"
"C12orf56","RPL18A","Meleagris_gallopavo",FALSE,28,18,"Helix pct","human"
"C12orf56","RPL18A","Taeniopygia_guttata",FALSE,28,30,"Helix pct","human"
"C12orf71","ENSACAG00000012318","Anolis_carolinensis",FALSE,28,11,"Helix pct","human"
"C12orf71","ENSACAG00000012323","Anolis_carolinensis",FALSE,28,36,"Helix pct","human"
"C19orf47","CEP170","Taeniopygia_guttata",FALSE,34,24,"Helix pct","human"
"C19orf47","CEP170B","Taeniopygia_guttata",FALSE,34,20,"Helix pct","human"
"C19orf47","SDCCAG8","Taeniopygia_guttata",FALSE,34,70,"Helix pct","human"
"C1orf105","tmed5","Lepisosteus_oculatus",FALSE,28,41,"Helix pct","human"
"C1orf115","ENSACAG00000001946","Anolis_carolinensis",FALSE,33,13,"Helix pct","human"
"C1orf115","PFN3","Anolis_carolinensis",FALSE,33,21,"Helix pct","human"
"C1orf127","MASP2","Meleagris_gallopavo",FALSE,4,4,"Helix pct","human"
"C2orf74","ENSGALG00000023934","Gallus_gallus",FALSE,22,4,"Helix pct","human"
"C4orf51","ENSGALG00000028322","Gallus_gallus",FALSE,10,14,"Helix pct","human"
"C4orf51","zgc:152968","Danio_rerio",FALSE,10,27,"Helix pct","human"
"C6orf222","RPLP2","Latimeria_chalumnae",FALSE,27,38,"Helix pct","human"
"C8orf59","CA13","Taeniopygia_guttata",FALSE,34,17,"Helix pct","human"
"C8orf59","ENSTGUG00000018507","Taeniopygia_guttata",FALSE,34,12,"Helix pct","human"
"CAMK2N1","CDA","Meleagris_gallopavo",FALSE,10,34,"Helix pct","human"
"CCDC188","ovca2","Danio_rerio",FALSE,45,30,"Helix pct","human"
"CCDC188","smg6","Danio_rerio",FALSE,45,33,"Helix pct","human"
"CCER1","si:dkeyp-38g8.5","Danio_rerio",FALSE,29,55,"Helix pct","human"
"COA1","ENSMGAG00000009914","Meleagris_gallopavo",FALSE,25,22,"Helix pct","human"
"COX19","ENSMGAG00000001812","Meleagris_gallopavo",FALSE,20,40,"Helix pct","human"
"COX19","ENSMGAG00000002239","Meleagris_gallopavo",FALSE,20,48,"Helix pct","human"
"CYLC1","ENSLOCG00000015028","Lepisosteus_oculatus",FALSE,6,48,"Helix pct","human"
"DDN","CYP27A1","Gallus_gallus",FALSE,13,45,"Helix pct","human"
"DDN","CYP27A1","Meleagris_gallopavo",FALSE,13,43,"Helix pct","human"
"DDN","CYP27A1","Taeniopygia_guttata",FALSE,13,47,"Helix pct","human"
"DEC1","ENSCAFG00000003473","Canis_familiaris",FALSE,1,39,"Helix pct","human"
"DEC1","ENSMGAG00000016797","Meleagris_gallopavo",FALSE,1,4,"Helix pct","human"
"DEC1","ENSSSCG00000035890","Sus_scrofa",FALSE,1,9,"Helix pct","human"
"DMAC1","ENSGALG00000041647","Gallus_gallus",FALSE,30,16,"Helix pct","human"
"DYNAP","ENSLOCG00000003458","Lepisosteus_oculatus",FALSE,18,15,"Helix pct","human"
"EQTN","ENSLOCG00000003194","Lepisosteus_oculatus",FALSE,15,27,"Helix pct","human"
"FAM153C","ENSLOCG00000001287","Lepisosteus_oculatus",FALSE,25,56,"Helix pct","human"
"FAM216B","ENSGALG00000045967","Gallus_gallus",FALSE,49,41,"Helix pct","human"
"FAM47A","ENSMGAG00000014635","Meleagris_gallopavo",FALSE,25,60,"Helix pct","human"
"FAM71D","ENSLOCG00000014143","Lepisosteus_oculatus",FALSE,12,43,"Helix pct","human"
"FAM90A1","ENSLOCG00000003238","Lepisosteus_oculatus",FALSE,1,16,"Helix pct","human"
"FAM90A1","ENSLOCG00000003249","Lepisosteus_oculatus",FALSE,1,16,"Helix pct","human"
"GAST","ENSGALG00000027219","Gallus_gallus",TRUE,34,50,"Helix pct","human"
"GEMIN8","ENSMGAG00000006743","Meleagris_gallopavo",FALSE,38,22,"Helix pct","human"
"GEMIN8","ENSMGAG00000009524","Meleagris_gallopavo",FALSE,38,0,"Helix pct","human"
"GEMIN8","SHROOM3","Meleagris_gallopavo",FALSE,39,20,"Helix pct","human"
"HMGN3","WRB","Latimeria_chalumnae",FALSE,0,75,"Helix pct","human"
"IL13","ENSMGAG00000009008","Meleagris_gallopavo",FALSE,48,62,"Helix pct","human"
"IL13","ENSTGUG00000001384","Taeniopygia_guttata",FALSE,48,52,"Helix pct","human"
"IL2","ENSTGUG00000001994","Taeniopygia_guttata",FALSE,53,61,"Helix pct","human"
"IL5","ENSMGAG00000008970","Meleagris_gallopavo",TRUE,46,67,"Helix pct","human"
"IL7","ENSTGUG00000011621","Taeniopygia_guttata",FALSE,42,46,"Helix pct","human"
"IL9","fbxl3l","Latimeria_chalumnae",FALSE,59,32,"Helix pct","human"
"ISYNA1","fkbp8","Danio_rerio",FALSE,37,49,"Helix pct","human"
"IZUMO2","CRHR2","Gallus_gallus",FALSE,56,61,"Helix pct","human"
"IZUMO2","CRHR2","Meleagris_gallopavo",FALSE,56,61,"Helix pct","human"
"IZUMO2","ENSGALG00000029857","Gallus_gallus",FALSE,56,31,"Helix pct","human"
"KRTAP23-1","Krtap13-1","Rattus_norvegicus",TRUE,0,0,"Helix pct","human"
"KRTAP23-1","LOC100363136","Rattus_norvegicus",TRUE,0,0,"Helix pct","human"
"L1TD1","ENSGALG00000038993","Gallus_gallus",FALSE,35,14,"Helix pct","human"
"LOR","ENSGGOG00000028143","Gorilla_gorilla",FALSE,0,46,"Helix pct","human"
"MAGEA4","ATP10A","Meleagris_gallopavo",FALSE,29,39,"Helix pct","human"
"MAGEA4","ATP10A","Taeniopygia_guttata",FALSE,29,38,"Helix pct","human"
"MAGEA4","ENSMGAG00000005194","Meleagris_gallopavo",FALSE,29,22,"Helix pct","human"
"MAGEA4","ENSTGUG00000006374","Taeniopygia_guttata",FALSE,29,28,"Helix pct","human"
"MAGEA4","ENSTGUG00000006422","Taeniopygia_guttata",FALSE,29,13,"Helix pct","human"
"MAGEA4","GABRA3","Meleagris_gallopavo",FALSE,29,33,"Helix pct","human"
"MAGEA4","UBE3A","Meleagris_gallopavo",FALSE,29,39,"Helix pct","human"
"MAGEA4","UBE3A","Taeniopygia_guttata",FALSE,29,39,"Helix pct","human"
"MT1HL1","CABZ01088982.1","Danio_rerio",FALSE,16,13,"Helix pct","human"
"MTRNR2L12","ENSCAFG00000023663","Canis_familiaris",FALSE,0,4,"Helix pct","human"
"MTRNR2L12","ENSGALG00000040949","Gallus_gallus",FALSE,0,5,"Helix pct","human"
"MTRNR2L12","ENSMGAG00000014414","Meleagris_gallopavo",FALSE,0,33,"Helix pct","human"
"MTRNR2L12","ENSMGAG00000014415","Meleagris_gallopavo",FALSE,0,0,"Helix pct","human"
"MTRNR2L13","ENSCAFG00000012283","Canis_familiaris",FALSE,68,41,"Helix pct","human"
"NAT14","aplp2","Lepisosteus_oculatus",FALSE,42,39,"Helix pct","human"
"NAT14","ENSACAG00000029066","Anolis_carolinensis",FALSE,42,43,"Helix pct","human"
"NAT14","NFRKB","Meleagris_gallopavo",FALSE,42,25,"Helix pct","human"
"NAT14","NFRKB","Taeniopygia_guttata",FALSE,42,26,"Helix pct","human"
"NAT14","RIPK4","Gallus_gallus",FALSE,42,34,"Helix pct","human"
"NAT14","RIPK4","Taeniopygia_guttata",FALSE,42,37,"Helix pct","human"
"NAT14","SST","Gallus_gallus",FALSE,35,58,"Helix pct","human"
"NAT14","SST","Meleagris_gallopavo",FALSE,16,43,"Helix pct","human"
"NUDT16","ENSMGAG00000011441","Meleagris_gallopavo",FALSE,28,50,"Helix pct","human"
"ODF3L2","ENSMGAG00000002676","Meleagris_gallopavo",FALSE,1,60,"Helix pct","human"
"POM121L12","ENSMGAG00000015426","Meleagris_gallopavo",FALSE,9,12,"Helix pct","human"
"PRM1","RMI2","Gorilla_gorilla",FALSE,37,8,"Helix pct","human"
"PTH","ENSLACG00000006640","Latimeria_chalumnae",FALSE,56,7,"Helix pct","human"
"PXT1","zgc:194242","Latimeria_chalumnae",FALSE,54,39,"Helix pct","human"
"QRFP","FAM20B","Anolis_carolinensis",FALSE,24,36,"Helix pct","human"
"RRS1","ENSACAG00000016673","Anolis_carolinensis",FALSE,45,50,"Helix pct","human"
"SNAPC5","ENSMGAG00000017426","Meleagris_gallopavo",TRUE,51,69,"Helix pct","human"
"SNAPC5","ENSTGUG00000009402","Taeniopygia_guttata",TRUE,51,48,"Helix pct","human"
"SSMEM1","CPA5","Anolis_carolinensis",FALSE,29,34,"Helix pct","human"
"SSMEM1","ENSACAG00000025595","Anolis_carolinensis",FALSE,29,31,"Helix pct","human"
"SUPT16H","aktip","Lepisosteus_oculatus",FALSE,16,29,"Helix pct","human"
"SUPT16H","AKTIP","Meleagris_gallopavo",FALSE,16,25,"Helix pct","human"
"SUPT16H","rbl2","Lepisosteus_oculatus",FALSE,33,37,"Helix pct","human"
"SUPT16H","RBL2","Meleagris_gallopavo",FALSE,33,42,"Helix pct","human"
"TAC3","CRHR2","Gallus_gallus",FALSE,38,61,"Helix pct","human"
"TAC3","CRHR2","Meleagris_gallopavo",FALSE,38,61,"Helix pct","human"
"TAC3","ENSGALG00000029857","Gallus_gallus",FALSE,38,31,"Helix pct","human"
"TAF10","ENSTGUG00000000602","Taeniopygia_guttata",FALSE,24,19,"Helix pct","human"
"TEX29","ENSACAG00000029361","Anolis_carolinensis",FALSE,26,33,"Helix pct","human"
"TEX37","ENSACAG00000001230","Anolis_carolinensis",FALSE,7,27,"Helix pct","human"
"TEX37","ENSACAG00000008364","Anolis_carolinensis",FALSE,7,74,"Helix pct","human"
"TEX37","ENSMGAG00000013186","Meleagris_gallopavo",FALSE,7,66,"Helix pct","human"
"TEX37","ENSTGUG00000010868","Taeniopygia_guttata",FALSE,7,80,"Helix pct","human"
"TEX43","ENSLACG00000002786","Latimeria_chalumnae",FALSE,11,26,"Helix pct","human"
"TEX43","ENSLACG00000003195","Latimeria_chalumnae",FALSE,11,47,"Helix pct","human"
"TMCO2","si:dkey-148f10.4","Danio_rerio",FALSE,59,31,"Helix pct","human"
"TMCO2","si:dkey-148f10.4","Latimeria_chalumnae",FALSE,59,26,"Helix pct","human"
"UTF1","ENSACAG00000024721","Anolis_carolinensis",FALSE,37,24,"Helix pct","human"
"UTS2","si:dkey-264d12.1","Danio_rerio",FALSE,38,55,"Helix pct","human"
"UTS2","uts2b","Danio_rerio",TRUE,42,26,"Helix pct","human"
"IL7","ENSMGAG00000011608","Meleagris_gallopavo",TRUE,42,36,"Helix pct","human"
"IL7","ENSTGUG00000011619","Taeniopygia_guttata",TRUE,42,29,"Helix pct","human"
"MT-ATP8","ATP8","Anolis_carolinensis",TRUE,27,26,"Helix pct","human"
"MT-ATP8","ATP8","Latimeria_chalumnae",TRUE,27,26,"Helix pct","human"
"MT-ATP8","ATP8","Lepisosteus_oculatus",TRUE,27,26,"Helix pct","human"
"MT-ATP8","ATP8","Meleagris_gallopavo",TRUE,27,26,"Helix pct","human"
"MT-ATP8","ATP8","Taeniopygia_guttata",TRUE,27,26,"Helix pct","human"
"AC008758.6","si:dkey-7i4.7","Danio_rerio",FALSE,2,22,"Strand pct","human"
"ACD","ENSLACG00000012327","Latimeria_chalumnae",FALSE,14,8,"Strand pct","human"
"AL117339.5","si:dkey-7i4.7","Danio_rerio",FALSE,21,22,"Strand pct","human"
"C12orf56","RPL18A","Meleagris_gallopavo",FALSE,20,22,"Strand pct","human"
"C12orf56","RPL18A","Taeniopygia_guttata",FALSE,20,17,"Strand pct","human"
"C12orf71","ENSACAG00000012318","Anolis_carolinensis",FALSE,4,39,"Strand pct","human"
"C12orf71","ENSACAG00000012323","Anolis_carolinensis",FALSE,4,13,"Strand pct","human"
"C19orf47","CEP170","Taeniopygia_guttata",FALSE,9,5,"Strand pct","human"
"C19orf47","CEP170B","Taeniopygia_guttata",FALSE,9,8,"Strand pct","human"
"C19orf47","SDCCAG8","Taeniopygia_guttata",FALSE,9,0,"Strand pct","human"
"C1orf105","tmed5","Lepisosteus_oculatus",FALSE,5,22,"Strand pct","human"
"C1orf115","ENSACAG00000001946","Anolis_carolinensis",FALSE,16,30,"Strand pct","human"
"C1orf115","PFN3","Anolis_carolinensis",FALSE,16,34,"Strand pct","human"
"C1orf127","MASP2","Meleagris_gallopavo",FALSE,16,40,"Strand pct","human"
"C2orf74","ENSGALG00000023934","Gallus_gallus",FALSE,9,43,"Strand pct","human"
"C4orf51","ENSGALG00000028322","Gallus_gallus",FALSE,8,18,"Strand pct","human"
"C4orf51","zgc:152968","Danio_rerio",FALSE,8,8,"Strand pct","human"
"C6orf222","RPLP2","Latimeria_chalumnae",FALSE,1,0,"Strand pct","human"
"C8orf59","CA13","Taeniopygia_guttata",FALSE,0,22,"Strand pct","human"
"C8orf59","ENSTGUG00000018507","Taeniopygia_guttata",FALSE,0,20,"Strand pct","human"
"CAMK2N1","CDA","Meleagris_gallopavo",FALSE,12,6,"Strand pct","human"
"CCDC188","ovca2","Danio_rerio",FALSE,2,10,"Strand pct","human"
"CCDC188","smg6","Danio_rerio",FALSE,2,6,"Strand pct","human"
"CCER1","si:dkeyp-38g8.5","Danio_rerio",FALSE,1,1,"Strand pct","human"
"COA1","ENSMGAG00000009914","Meleagris_gallopavo",FALSE,31,4,"Strand pct","human"
"COX19","ENSMGAG00000001812","Meleagris_gallopavo",FALSE,0,14,"Strand pct","human"
"COX19","ENSMGAG00000002239","Meleagris_gallopavo",FALSE,0,4,"Strand pct","human"
"CYLC1","ENSLOCG00000015028","Lepisosteus_oculatus",FALSE,5,4,"Strand pct","human"
"DDN","CYP27A1","Gallus_gallus",FALSE,8,8,"Strand pct","human"
"DDN","CYP27A1","Meleagris_gallopavo",FALSE,8,7,"Strand pct","human"
"DDN","CYP27A1","Taeniopygia_guttata",FALSE,8,8,"Strand pct","human"
"DEC1","ENSCAFG00000003473","Canis_familiaris",FALSE,36,11,"Strand pct","human"
"DEC1","ENSMGAG00000016797","Meleagris_gallopavo",FALSE,36,46,"Strand pct","human"
"DEC1","ENSSSCG00000035890","Sus_scrofa",FALSE,36,21,"Strand pct","human"
"DMAC1","ENSGALG00000041647","Gallus_gallus",FALSE,13,20,"Strand pct","human"
"DYNAP","ENSLOCG00000003458","Lepisosteus_oculatus",FALSE,10,29,"Strand pct","human"
"EQTN","ENSLOCG00000003194","Lepisosteus_oculatus",FALSE,13,12,"Strand pct","human"
"FAM153C","ENSLOCG00000001287","Lepisosteus_oculatus",FALSE,19,2,"Strand pct","human"
"FAM216B","ENSGALG00000045967","Gallus_gallus",FALSE,5,14,"Strand pct","human"
"FAM47A","ENSMGAG00000014635","Meleagris_gallopavo",FALSE,2,5,"Strand pct","human"
"FAM71D","ENSLOCG00000014143","Lepisosteus_oculatus",FALSE,21,11,"Strand pct","human"
"FAM90A1","ENSLOCG00000003238","Lepisosteus_oculatus",FALSE,5,8,"Strand pct","human"
"FAM90A1","ENSLOCG00000003249","Lepisosteus_oculatus",FALSE,5,28,"Strand pct","human"
"GAST","ENSGALG00000027219","Gallus_gallus",TRUE,0,0,"Strand pct","human"
"GEMIN8","ENSMGAG00000006743","Meleagris_gallopavo",FALSE,0,24,"Strand pct","human"
"GEMIN8","ENSMGAG00000009524","Meleagris_gallopavo",FALSE,0,45,"Strand pct","human"
"GEMIN8","SHROOM3","Meleagris_gallopavo",FALSE,0,7,"Strand pct","human"
"HMGN3","WRB","Latimeria_chalumnae",FALSE,16,0,"Strand pct","human"
"IL13","ENSMGAG00000009008","Meleagris_gallopavo",FALSE,8,4,"Strand pct","human"
"IL13","ENSTGUG00000001384","Taeniopygia_guttata",FALSE,8,4,"Strand pct","human"
"IL2","ENSTGUG00000001994","Taeniopygia_guttata",FALSE,9,0,"Strand pct","human"
"IL5","ENSMGAG00000008970","Meleagris_gallopavo",TRUE,8,4,"Strand pct","human"
"IL7","ENSTGUG00000011621","Taeniopygia_guttata",FALSE,12,12,"Strand pct","human"
"IL9","fbxl3l","Latimeria_chalumnae",FALSE,0,17,"Strand pct","human"
"ISYNA1","fkbp8","Danio_rerio",FALSE,7,6,"Strand pct","human"
"IZUMO2","CRHR2","Gallus_gallus",FALSE,2,2,"Strand pct","human"
"IZUMO2","CRHR2","Meleagris_gallopavo",FALSE,2,2,"Strand pct","human"
"IZUMO2","ENSGALG00000029857","Gallus_gallus",FALSE,2,23,"Strand pct","human"
"KRTAP23-1","Krtap13-1","Rattus_norvegicus",TRUE,22,3,"Strand pct","human"
"KRTAP23-1","LOC100363136","Rattus_norvegicus",TRUE,22,8,"Strand pct","human"
"L1TD1","ENSGALG00000038993","Gallus_gallus",FALSE,12,24,"Strand pct","human"
"LOR","ENSGGOG00000028143","Gorilla_gorilla",FALSE,2,4,"Strand pct","human"
"MAGEA4","ATP10A","Meleagris_gallopavo",FALSE,11,9,"Strand pct","human"
"MAGEA4","ATP10A","Taeniopygia_guttata",FALSE,11,10,"Strand pct","human"
"MAGEA4","ENSMGAG00000005194","Meleagris_gallopavo",FALSE,11,26,"Strand pct","human"
"MAGEA4","ENSTGUG00000006374","Taeniopygia_guttata",FALSE,11,21,"Strand pct","human"
"MAGEA4","ENSTGUG00000006422","Taeniopygia_guttata",FALSE,11,24,"Strand pct","human"
"MAGEA4","GABRA3","Meleagris_gallopavo",FALSE,11,17,"Strand pct","human"
"MAGEA4","UBE3A","Meleagris_gallopavo",FALSE,11,6,"Strand pct","human"
"MAGEA4","UBE3A","Taeniopygia_guttata",FALSE,11,6,"Strand pct","human"
"MT1HL1","CABZ01088982.1","Danio_rerio",FALSE,1,30,"Strand pct","human"
"MTRNR2L12","ENSCAFG00000023663","Canis_familiaris",FALSE,24,42,"Strand pct","human"
"MTRNR2L12","ENSGALG00000040949","Gallus_gallus",FALSE,24,40,"Strand pct","human"
"MTRNR2L12","ENSMGAG00000014414","Meleagris_gallopavo",FALSE,24,10,"Strand pct","human"
"MTRNR2L12","ENSMGAG00000014415","Meleagris_gallopavo",FALSE,24,50,"Strand pct","human"
"MTRNR2L13","ENSCAFG00000012283","Canis_familiaris",FALSE,0,14,"Strand pct","human"
"NAT14","aplp2","Lepisosteus_oculatus",FALSE,11,6,"Strand pct","human"
"NAT14","ENSACAG00000029066","Anolis_carolinensis",FALSE,11,8,"Strand pct","human"
"NAT14","NFRKB","Meleagris_gallopavo",FALSE,11,14,"Strand pct","human"
"NAT14","NFRKB","Taeniopygia_guttata",FALSE,11,13,"Strand pct","human"
"NAT14","RIPK4","Gallus_gallus",FALSE,11,13,"Strand pct","human"
"NAT14","RIPK4","Taeniopygia_guttata",FALSE,11,12,"Strand pct","human"
"NAT14","SST","Gallus_gallus",FALSE,13,0,"Strand pct","human"
"NAT14","SST","Meleagris_gallopavo",FALSE,0,0,"Strand pct","human"
"NUDT16","ENSMGAG00000011441","Meleagris_gallopavo",FALSE,5,2,"Strand pct","human"
"ODF3L2","ENSMGAG00000002676","Meleagris_gallopavo",FALSE,8,2,"Strand pct","human"
"POM121L12","ENSMGAG00000015426","Meleagris_gallopavo",FALSE,11,35,"Strand pct","human"
"PRM1","RMI2","Gorilla_gorilla",FALSE,1,28,"Strand pct","human"
"PTH","ENSLACG00000006640","Latimeria_chalumnae",FALSE,1,35,"Strand pct","human"
"PXT1","zgc:194242","Latimeria_chalumnae",FALSE,1,17,"Strand pct","human"
"QRFP","FAM20B","Anolis_carolinensis",FALSE,9,16,"Strand pct","human"
"RRS1","ENSACAG00000016673","Anolis_carolinensis",FALSE,1,0,"Strand pct","human"
"SNAPC5","ENSMGAG00000017426","Meleagris_gallopavo",TRUE,0,0,"Strand pct","human"
"SNAPC5","ENSTGUG00000009402","Taeniopygia_guttata",TRUE,0,0,"Strand pct","human"
"SSMEM1","CPA5","Anolis_carolinensis",FALSE,2,16,"Strand pct","human"
"SSMEM1","ENSACAG00000025595","Anolis_carolinensis",FALSE,2,18,"Strand pct","human"
"SUPT16H","aktip","Lepisosteus_oculatus",FALSE,20,7,"Strand pct","human"
"SUPT16H","AKTIP","Meleagris_gallopavo",FALSE,20,8,"Strand pct","human"
"SUPT16H","rbl2","Lepisosteus_oculatus",FALSE,18,7,"Strand pct","human"
"SUPT16H","RBL2","Meleagris_gallopavo",FALSE,18,9,"Strand pct","human"
"TAC3","CRHR2","Gallus_gallus",FALSE,0,2,"Strand pct","human"
"TAC3","CRHR2","Meleagris_gallopavo",FALSE,0,2,"Strand pct","human"
"TAC3","ENSGALG00000029857","Gallus_gallus",FALSE,0,23,"Strand pct","human"
"TAF10","ENSTGUG00000000602","Taeniopygia_guttata",FALSE,1,22,"Strand pct","human"
"TEX29","ENSACAG00000029361","Anolis_carolinensis",FALSE,3,8,"Strand pct","human"
"TEX37","ENSACAG00000001230","Anolis_carolinensis",FALSE,5,6,"Strand pct","human"
"TEX37","ENSACAG00000008364","Anolis_carolinensis",FALSE,5,0,"Strand pct","human"
"TEX37","ENSMGAG00000013186","Meleagris_gallopavo",FALSE,5,4,"Strand pct","human"
"TEX37","ENSTGUG00000010868","Taeniopygia_guttata",FALSE,5,3,"Strand pct","human"
"TEX43","ENSLACG00000002786","Latimeria_chalumnae",FALSE,14,15,"Strand pct","human"
"TEX43","ENSLACG00000003195","Latimeria_chalumnae",FALSE,14,4,"Strand pct","human"
"TMCO2","si:dkey-148f10.4","Danio_rerio",FALSE,3,35,"Strand pct","human"
"TMCO2","si:dkey-148f10.4","Latimeria_chalumnae",FALSE,3,35,"Strand pct","human"
